dataset_name,encoder_name,HL1_size,learning_rate,batch_size,random_state,epoch,epoch_loss,epoch_f1,mode,num_batches
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.9516846477985382,0.46066209069745256,Test,12
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.9061008036136627,0.5978209636238004,Test,24
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.8737210333347321,0.647200413814174,Test,36
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.846703565120697,0.6657748049052397,Test,48
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.8174873650074005,0.6981115333699665,Test,60
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.7949411630630493,0.6856254856254856,Test,72
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.7702228248119354,0.7046007779846306,Test,84
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.7456093847751617,0.7056917539676161,Test,96
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.7319926142692565,0.7279577162715288,Test,108
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.719513201713562,0.6940869440869442,Test,120
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.7170459926128387,0.7365340061520199,Test,132
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.7097293853759765,0.6986386494252873,Test,144
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.677449631690979,0.7266669077478979,Test,156
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.6842851579189301,0.7409354044648162,Test,168
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.6416718125343323,0.7358221105761403,Test,180
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.6612456321716309,0.7526158599920364,Test,192
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.6520590126514435,0.7350996923682779,Test,204
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.6456408739089966,0.7373922732686259,Test,216
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.6811968147754669,0.7320216251806814,Test,
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.805002111196518,0.6939523154291072,Test,12
Fi_ATSA_eda,ProsusAI-finbert,8,0.001,50,0,NA,0.7695756673812866,0.6981720611008116,Test,24
