dataset_name,encoder_name,HL1_size,learning_rate,batch_size,random_state,epoch,epoch_loss,epoch_f1,mode,num_batches
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.8063462992509206,0.6719488352629721,Test,40
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.7085510671138764,0.7222272003591499,Test,80
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6670145412286123,0.7307539116035803,Test,120
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6373684247334798,0.7270421517359157,Test,160
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6608645548423131,0.7235793740847419,Test,200
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6112253427505493,0.7461600699156699,Test,240
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6678126086791356,0.7265624052858096,Test,280
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.7058492675423622,0.7144914443445575,Test,320
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.707707080245018,0.7165017039496567,Test,360
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6708148698012034,0.7292153091193737,Test,400
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.7108195970455805,0.723016971645957,Test,440
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.7092315326134364,0.7330105282602064,Test,480
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.687989105284214,0.7300476084816426,Test,520
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6799590309460958,0.756526062527815,Test,560
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.725996887187163,0.7412638828896044,Test,600
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.7292460362116496,0.7275298425216258,Test,640
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.7283822521567345,0.7420370578459425,Test,680
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.8720755398273468,0.6774040631321249,Test,40
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.7542759040991466,0.7166244754052848,Test,80
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6896630138158798,0.7118964618471327,Test,120
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6680872917175293,0.7302410711280233,Test,160
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6633476078510284,0.7098368905304397,Test,200
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6425847510496775,0.7402098690291021,Test,240
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6871519138415655,0.7168058027980764,Test,280
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6758142203092575,0.7356504005110817,Test,320
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6925516416629155,0.7421017362808032,Test,360
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6315959086020787,0.7372291794863267,Test,400
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6266903673609098,0.7525931120659232,Test,440
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6480892678101857,0.732971187250095,Test,480
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6569302310546239,0.7379150588963593,Test,520
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6932494603097439,0.742837948996092,Test,560
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6674072906374932,0.7548755011010106,Test,600
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6672807211677233,0.7594932572631056,Test,640
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6809479306141536,0.7578414414007001,Test,680
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.796929556131363,0.6710413767729407,Test,40
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.742204091946284,0.6732859753371355,Test,80
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6866385350624721,0.731224353924924,Test,120
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6635647118091583,0.7244089288072909,Test,160
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6342752943436305,0.7271464415273695,Test,200
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6032511244217554,0.7222215919531568,Test,240
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6256784816582998,0.7269971476485982,Test,280
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6141897608836492,0.7514293111082063,Test,320
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6610626836617788,0.7340937301215354,Test,360
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6285261511802673,0.735183786059726,Test,400
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6226631343364716,0.7207786014142191,Test,440
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.606470474600792,0.7542222373486412,Test,480
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6525397390127182,0.7225844065494091,Test,520
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6795188402136166,0.7343354097406536,Test,560
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6270489702622096,0.7384627441760222,Test,600
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6897149364153544,0.7098582266683563,Test,640
Fi_ATSA_eda,ProsusAI-finbert,10,0.0015,16,0,NA,0.6654671678940455,0.7257477958669688,Test,680
