dataset_name,encoder_name,HL1_size,learning_rate,batch_size,random_state,epoch,epoch_loss,epoch_f1,mode,num_batches
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.8464561820030212,0.6626979932073424,Test,12
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.7856543600559235,0.700412272314658,Test,24
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.732188880443573,0.7322449707837103,Test,36
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6919311702251434,0.7553731892812352,Test,48
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.663093912601471,0.7615181617389114,Test,60
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6513566076755524,0.75248223998224,Test,72
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6532037436962128,0.736992902576414,Test,84
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6610348284244537,0.743551947214493,Test,96
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6556766331195831,0.7330203757528745,Test,108
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6876553535461426,0.7383666795028492,Test,120
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6623931586742401,0.7583892069054742,Test,132
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6843942850828171,0.7393334818399723,Test,144
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.665211197733879,0.7585156801682867,Test,156
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6980450034141541,0.7324261413498329,Test,168
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6296535640954971,0.7681731632481922,Test,180
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6760428369045257,0.7683763328482658,Test,192
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6908342152833938,0.756724372961855,Test,204
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.7205362379550934,0.7443224279981827,Test,216
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.8097453832626342,0.6737798404465071,Test,12
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.7455538153648377,0.713868696742597,Test,24
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.7003478229045867,0.7325204443115924,Test,36
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6662193715572358,0.7413834984210951,Test,48
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6405105590820312,0.7331640346230838,Test,60
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6365473806858063,0.7420281916327057,Test,72
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6925406813621521,0.7239003305364862,Test,84
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6396606266498566,0.7314826591629177,Test,96
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.6370369255542755,0.7490325755130763,Test,108
Fi_ATSA_eda,ProsusAI-finbert,10,0.002,50,0,NA,0.661216539144516,0.7272952161210297,Test,120
