dataset_name,encoder_name,HL1_size,learning_rate,batch_size,random_state,epoch,epoch_loss,epoch_f1,mode,num_batches
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.995918661,0.360410237,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.973307151,0.374705499,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.950990206,0.379226722,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.93746652,0.385413099,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.918698806,0.396832433,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.913807386,0.398313915,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.89911744,0.467941864,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.885372287,0.507334987,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.866545337,0.558750655,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.865144181,0.621045931,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.839489251,0.635840272,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.860838556,0.641688548,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.814775139,0.686442613,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.799901372,0.686147173,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.776946789,0.719969097,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.791587234,0.695860025,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.79154647,0.684384409,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.786669409,0.696414696,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,1,0.780611311,0.640743745,Train,221
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.926993722,0.656136749,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.904569,0.673356533,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.891061682,0.647088333,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.876273704,0.667108587,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.856681907,0.669079491,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.844752169,0.682265294,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.824230975,0.696115624,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.817188722,0.6980811,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.792111957,0.716117394,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.791740263,0.705939683,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.779936886,0.711512805,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.763922089,0.702350894,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.743603319,0.709086471,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.733239555,0.741594886,Test,10
Fi_ATSA_eda,ProsusAI-finbert,4,0.001,50,0,NA,0.730041158,0.71899702,Test,10
