dataset_name,encoder_name,HL1_size,learning_rate,batch_size,random_state,epoch,epoch_loss,epoch_f1,mode,num_batches
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.96332919,0.418802013,Test,12
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.937447345,0.526993239,Test,24
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.912705898,0.625049651,Test,36
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.888625318,0.654974358,Test,48
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.855889404,0.681498366,Test,60
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.83168003,0.703087742,Test,72
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.806758165,0.705559232,Test,84
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.791551101,0.694800999,Test,96
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.763128769,0.720526169,Test,108
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.74783228,0.710849778,Test,120
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.730853546,0.725063089,Test,132
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.720676523,0.706990468,Test,144
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.696056294,0.745057335,Test,156
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.689944619,0.732832083,Test,168
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.671324801,0.73645433,Test,180
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.684650517,0.733462631,Test,192
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.671326202,0.736247618,Test,204
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.685346991,0.737967979,Test,216
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.931533402,0.66232499,Test,12
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.899127305,0.670480534,Test,24
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.878043944,0.671535638,Test,36
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.845081615,0.675461345,Test,48
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.818796933,0.681367849,Test,60
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.801718032,0.685308399,Test,72
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.786627692,0.705913112,Test,84
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.770573372,0.725404354,Test,96
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.741825515,0.727699994,Test,108
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.734323657,0.736767385,Test,120
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.715689087,0.766815458,Test,132
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.704049778,0.737152669,Test,144
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.694229668,0.737881555,Test,156
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.68267743,0.751986983,Test,168
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.681497872,0.737870565,Test,180
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.658012635,0.740294689,Test,192
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.663310897,0.725923736,Test,204
Fi_ATSA_eda,ProsusAI-finbert,6,0.001,50,0,NA,0.641564339,0.74635156,Test,216
